Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax [TFlop/s],Rpeak [TFlop/s],Nmax,Nhalf,HPCG [TFlop/s],Power (kW),Power Source,Power Effeciency [GFlops/Watts],Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Site ID,System ID
276,,50,276,Sakura,"ZettaScaler-2.2, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband EDR, PEZY-SC2",PEZY Computing K.K.,PEZY Computing / Exascaler Inc.,Japan,2016,Industry,794400,793600.0,824.6961,1127.68,1190400.0,,,49.51,Submitted,16.657,Cluster,Xeon E5-2618Lv3  8C 2.3GHz,Intel Haswell,2300,CentOS,Linux,PEZY-SC2 500Mhz,8,Intel Xeon E5 (Haswell),ZettaScaler-2.2,Pezy/Exascaler Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,50638,178807
277,191.0,49,191,,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",Internet Service (B),Sugon,China,2017,Industry,48000,,822.8,1689.6,5308000.0,,,988.0,Submitted,0.833,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,12,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179054
278,192.0,47,116,,"Lenovo x3950, Xeon E7-8860v3  16C 2.2GHz, 10G Ethernet",Financial Company (C A1),Lenovo,China,2016,Industry,42496,,822.723,1495.859,4122816.0,,,996.0,Derived,0.826,Cluster,Xeon E7-8860v3  16C 2.2GHz,Intel Haswell,2200,Linux,Linux,None,16,Intel Xeon E7 (Haswell-Ex),Lenovo x3950,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50633,178795
280,,50,280,,"Huawei E9000 Blade Server, Xeon E5-2690v4 14C 2.6GHz, 40G Ethernet",Pharmaceutical Company ,Huawei,China,2017,Industry,29344,,820.3,1220.71,5120000.0,,,396.0,Submitted,2.071,Cluster,Xeon E5-2690v4 14C 2.6GHz,Intel Broadwell,2600,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Huawei E9000 Blade Server,Huawei Cluster,Gigabit Ethernet,40G Ethernet,Eastern Asia,Asia,50753,179302
281,195.0,49,195,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2017,Industry,38880,,819.16,1492.992,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179143
282,194.0,49,194,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2017,Industry,38880,,819.16,1492.992,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179142
283,196.0,49,196,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,Ireland,2017,Industry,38784,,819.16,1489.306,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Northern Europe,Europe,50502,179135
284,197.0,49,197,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,Ireland,2017,Industry,36840,,819.16,1414.656,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Northern Europe,Europe,50502,179136
285,198.0,49,198,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2017,Industry,36480,,819.16,1400.832,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179144
286,199.0,48,153,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2016,Industry,36048,,819.16,1384.243,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179007
287,,50,287,Internet Company A P1,"ThinkSystem RD452, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 10G Ethernet",Internet Company A,Lenovo,China,2017,Industry,18720,14560.0,817.212,1388.4,1290048.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),ThinkSystem RD452,Lenovo ThinkSystem,10G,10G Ethernet,Eastern Asia,Asia,50580,179243
288,200.0,43,45,Faris,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR",Saudi Aramco,HPE,Saudi Arabia,2014,Industry,40960,,816.5786,917.504,,,,3072.0,Derived,0.266,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,Western Asia,Asia,50542,178385
289,201.0,49,201,,"Inspur TS10000, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet, NVIDIA Tesla P100",Internet Service A,Inspur,China,2017,Industry,18432,16128.0,814.2,1463.04,995000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur TS10000,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia,50596,179116
290,,50,290,traingsystem,"Sugon I620, Xeon E5-2609v3 6C 1.9GHz, 10G Ethernet",Internet Company,Sugon,China,2016,Industry,54000,,810.8,1641.6,3932000.0,,,900.0,Submitted,0.901,Cluster,Xeon E5-2609v3 6C 1.9GHz,Intel Haswell,1900,CentOS,Linux,None,6,Intel Xeon E5 (Haswell),Sugon I620,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50707,179252
292,,50,292,Zenith,"Dell C6420/C6320p, Xeon Gold 6148 20C 2.4GHz/Xeon Phi 7290/7230/7210, Intel Omni-Path",Dell EMC HPC Innovation lab,Dell EMC,United States,2016,Vendor,20480,,805.548,1302.528,2283456.0,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,RHEL 7.3,Linux,None,20,Xeon Gold,Dell C6420,Dell PowerEdge Cluster,Omnipath,Intel Omni-Path,North America,Americas,50733,179168
293,,50,293,,"Sugon I620, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",IT Service Provider (L),Sugon,China,2016,Industry,43200,,804.9,1658.88,4974000.0,,,900.0,Submitted,0.894,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,CentOS,Linux,None,6,Intel Xeon E5 (Haswell),Sugon I620,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50661,179182
294,202.0,49,202,,"Lenovo RD450, Xeon E5-2640v4 10C 2.4GHz, 10G Ethernet",Internet Service (B),Lenovo,China,2017,Industry,54800,,803.85,2104.32,4187520.0,,,,,,Cluster,Xeon E5-2640v4 10C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,10,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179078
296,,50,296,Internet Company B L1,"Lenovo x3650, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Internet Service (B),Lenovo,China,2017,Industry,44800,,802.134,1720.32,3200064.0,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Lenovo x3650,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179242
297,,50,297,,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet",IT Service Provider (L),Sugon,China,2016,Industry,44000,,801.6,1619.2,3888000.0,,,660.0,Submitted,1.215,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,10,Intel Xeon E5 (Haswell),Sugon I620,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50661,179183
299,,50,299,onhelper-system,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, NVIDIA Tesla P40, 10G Ethernet",Internet Company,Sugon,China,2017,Industry,176000,132000.0,798.6,1619.2,5499000.0,,,1100.0,Submitted,0.726,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,CentOS,Linux,NVIDIA Tesla P40,10,Intel Xeon E5 (Haswell),Sugon I620,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50598,179197
300,205.0,38,14,Sunway Blue Light,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR",National Supercomputing Center in Jinan,NRCPC,China,2011,Research,137200,,795.9,1070.16,3375120.0,,,1074.0,Submitted,0.741,Cluster,ShenWei processor SW1600 16C 975MHz,ShenWei,975,Linux,Linux,None,16,ShenWei,Sunway BlueLight MPP,Sunway BlueLight MPP,Infiniband,Infiniband QDR,Eastern Asia,Asia,50362,177447
301,,50,301,Internet Company T R1,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,43200,,794.562,1589.76,4800000.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179241
303,,50,303,Internet Company T S1,"Lenovo RD450, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,46000,,793.084,1619.2,5425920.0,,,,,,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,10,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179240
304,206.0,48,159,DRACO,"Lenovo NeXtScale nx360M5, Xeon E5-2698v3 16C 2.3GHz, Infiniband FDR",Max-Planck-Gesellschaft MPI/IPP,Lenovo,Germany,2016,Research,28128,,790.7,1035.11,3024000.0,,,,,,Cluster,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,16,Intel Xeon E5 (Haswell),Lenovo NeXtScale nx360 M5,Lenovo NeXtScale,Infiniband,Infiniband FDR,Western Europe,Europe,48331,178943
305,,50,305,Internet Company A Q1,"Lenovo x3650, Xeon E5-2690v4 14C 2.6GHz, 10G Ethernet",Internet Company A,Lenovo,China,2017,Industry,39200,,788.216,1630.72,2993280.0,,,,,,Cluster,Xeon E5-2690v4 14C 2.6GHz,Intel Broadwell,2600,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Lenovo x3650,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50580,179239
306,207.0,49,207,,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Internet Service (B),Sugon,China,2017,Industry,46000,,788.2,1619.2,5657000.0,,,1076.0,Submitted,0.733,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,10,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179055
307,,50,307,Suiren2,"ZettaScaler-2.2, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2",High Energy Accelerator Research Organization /KEK,PEZY Computing / Exascaler Inc.,Japan,2017,Research,762624,761856.0,788.1963,1082.573,1238016.0,,,47.03,Submitted,16.759,Cluster,Xeon D-1571 16C 1.3GHz,Intel Broadwell,1300,CentOS,Linux,PEZY-SC2 500Mhz,16,Intel Xeon E5 (Broadwell),ZettaScaler-2.2,Pezy/Exascaler Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,47988,179164
309,212.0,49,212,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2017,Industry,34560,,785.346,1327.104,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179146
310,213.0,49,213,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,Netherlands,2017,Industry,34560,,785.346,1327.104,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Western Europe,Europe,50503,179137
311,210.0,49,210,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2017,Industry,34560,,785.346,1327.104,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179145
312,211.0,49,211,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,Netherlands,2017,Industry,34560,,785.346,1327.104,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,Western Europe,Europe,50503,179138
314,215.0,49,215,,"Inspur TS10000, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet, NVIDIA Tesla P100",Internet Service A,Inspur,China,2017,Industry,17920,15680.0,779.2,1422.4,981000.0,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur TS10000,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia,50596,179117
316,217.0,38,15,Zin,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR",Lawrence Livermore National Laboratory,Cray Inc.,United States,2011,Research,46208,,773.7,961.1264,3260400.0,1630200.0,,924.16,Submitted,0.837,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,RHEL 6.2,Linux,None,8,Intel Xeon E5 (SandyBridge),Xtreme-X GreenBlade GB512X,Appro Xtreme-X,Infiniband,Infiniband QDR,North America,Americas,48247,177469
317,218.0,38,16,Tianhe-1A Hunan Solution,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050",National Super Computer Center in Hunan,NUDT,China,2011,Research,53248,28672.0,771.7,1342.75072,2200000.0,,,1155.07,Submitted,0.668,MPP,Xeon X5670 6C 2.93GHz,Intel Nehalem,2930,Linux,Linux,NVIDIA 2050,6,Xeon 5600-series (Westmere-EP),NUDT YH MPP,NUDT MPP,Proprietary Network,Proprietary,Eastern Asia,Asia,50363,177448
318,219.0,47,250,,"Inspur TS10000, Xeon E5-2690v3 12C 2.6GHz/Xeon E5-2690v4, Intel Omni-Path",Qingdao National Laboratory for Marine Science and Technology,Inspur,China,2016,Research,23920,,771.3,1030.195,3707000.0,,,162.0,Submitted,4.761,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,CentOS,Linux,None,12,Intel Xeon E5 (Haswell),Inspur TS10000,Inspur Cluster,Omnipath,Intel Omni-Path,Eastern Asia,Asia,50663,178855
319,220.0,49,220,Research Computation Facility for GOSAT-2 (RCF2),"SGI Rackable C1104-GP1, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100",National Institute for Environmental Studies,NSSOL/HPE,Japan,2017,Research,16320,13440.0,770.4,1243.776,706560.0,,22.5,78.64,Submitted,9.797,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,NVIDIA Tesla P100,12,Intel Xeon E5 (Broadwell),SGI Rackable C1104-GP1,Rackable Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,48474,179108
321,,50,321,Internet Company T T1,"Lenovo RD450, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,40320,,767.951,1548.288,4293312.0,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179238
322,222.0,43,49,Spruce B,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR",AWE,HPE,United Kingdom,2014,Research,35640,,767.504,798.336,,,,684.5,Submitted,1.121,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,SUSE Linux Enterprise Server 11,Linux,None,10,Intel Xeon E5 (IvyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Northern Europe,Europe,47363,178422
323,,50,323,Internet Company T U1,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,40800,,765.584,1501.44,4664832.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179237
324,,50,324,Internet Company T U2,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,40800,,765.584,1501.44,4664832.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179236
325,,50,325,,"Huawei RH2288H V3 Cluster, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR",Petroleum Company,Huawei,China,2017,Industry,26880,,763.8,1032.192,3200000.0,,,374.0,Submitted,2.042,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Huawei RH2288H V3 Cluster,Huawei Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,50754,179303
326,223.0,48,168,SNL CTS-1 Dark Ghost,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Sandia National Laboratories,Penguin Computing,United States,2016,Research,25920,,761.787,870.912,3214649.0,,,320.0,Submitted,2.381,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48748,178967
327,224.0,48,169,Topaz,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","Penguin Computing, Inc.",Penguin Computing,United States,2016,Vendor,26496,,759.9,778.5,2550528.0,,,321.0,Submitted,2.367,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,50680,178968
328,225.0,49,225,,"HP Apollo XL1x0r, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR",Service Provider,HPE,"Korea, South",2017,Industry,30720,,759.609,1032.192,,,,,,,Cluster,Xeon E5-2683 v4  16C 2.1GHz,Intel Broadwell,2100,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),HP Apollo XL1x0r,HP Apollo,Infiniband,Infiniband EDR,Eastern Asia,Asia,50513,179152
329,,50,329,,"Cluster Platform DL360, Xeon E5-2660v4 14C 2GHz, 10G Ethernet",E-Commerce,HPE,United States,2017,Industry,41132,,758.632,1316.224,,,,,,,Cluster,Xeon E5-2660v4 14C 2GHz,Intel Broadwell,2000,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50247,179290
330,227.0,49,227,,"Cluster Platform DL380, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Retailer (C),HPE,United States,2017,Industry,36500,,758.552,1284.8,,,,,,,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,10,Intel Xeon E5 (Broadwell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,49832,179154
331,228.0,49,228,,"Cluster Platform DL380, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Retailer (C),HPE,United States,2017,Industry,36500,,758.552,1284.8,,,,,,,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,10,Intel Xeon E5 (Broadwell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,49832,179153
332,229.0,49,229,,"Cluster Platform DL380, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Service Provider,HPE,"Korea, South",2017,Industry,32760,,756.976,1257.984,,,,,,,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,Linux,Linux,None,14,Intel Xeon E5 (Broadwell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,Eastern Asia,Asia,50513,179155
333,230.0,46,111,,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Internet Company A,Lenovo,China,2015,Industry,70000,,756.88,2240.0,5020000.0,,,2625.0,Derived,0.288,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia,50580,178632
334,231.0,46,109,,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Internet Company A,Lenovo,China,2015,Industry,70000,,756.88,2240.0,5020000.0,,,2625.0,Derived,0.288,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia,50580,178631
335,232.0,46,110,,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Internet Company A,Lenovo,China,2015,Industry,70000,,756.88,2240.0,5020000.0,,,2625.0,Derived,0.288,Cluster,Xeon E5-2650v3 10C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia,50580,178630
336,233.0,47,132,,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2016,Industry,30000,,753.523,1152.0,,,,1000.0,Derived,0.754,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL380,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,178889
337,234.0,49,234,,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",IT Service Provider,Sugon,China,2017,Industry,44000,,752.3,1548.8,5430000.0,,,1029.0,Submitted,0.731,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,10,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50709,179060
338,235.0,48,175,,"Sugon TC6000, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet",Government Research Center,Sugon,China,2016,Government,38400,,752.3,1536.0,4571000.0,,,672.0,Submitted,1.119,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,CentOS,Linux,None,12,Intel Xeon E5 (Haswell),Sugon TC6000,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia,50686,178993
339,237.0,49,237,,"Inspur TS10000, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Internet Service (B),Inspur,China,2017,Industry,48000,,748.2,1766.4,5243000.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,12,Intel Xeon E5 (Haswell),Inspur TS10000,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179122
340,236.0,49,236,,"Inspur TS10000, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Internet Service (B),Inspur,China,2016,Industry,48000,,748.2,1766.4,5243000.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,12,Intel Xeon E5 (Haswell),Inspur TS10000,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia,50330,179121
341,238.0,49,238,,"Inspur TS10000, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Inspur,China,2017,Industry,48000,,748.2,1766.4,5243000.0,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,CentOS,Linux,None,12,Intel Xeon E5 (Haswell),Inspur TS10000,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia,50329,179123
342,310.0,48,231,,"FusionServer CH140 V3 Cluster, Xeon E5-2680 v4/E5-2680v3 12C 2.5GHz, Infiniband FDR",Manufacturing Company A,Huawei,Germany,2016,Industry,35480,,747.7,1419.2,4281600.0,,,574.3,Submitted,1.302,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),FusionServer CH140 V3 Cluster,Huawei Cluster,Infiniband,Infiniband FDR,Western Europe,Europe,50689,178996
343,239.0,48,176,,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet",Software Company (M),HPE,United States,2016,Industry,32832,,746.079,1260.749,,,,,,,Cluster,Xeon E5-2673v3 12C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Cluster Platform DL360,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas,50172,179008
