Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax,Rpeak,Nmax,Nhalf,Power,Mflops/Watt,Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent
305,,46,305,,"Sugon TC5000, Intel Xeon E5-2420v2 6C 2.2GHz, Gigabit Ethernet",Internet Company S,Sugon,China,2014,Industry,33600,0,325200.0,591360.0,2686000,0,380.0,855.79,Cluster,Intel Xeon E5-2420v2 6C 2.2GHz,Intel IvyBridge,2200,Linux,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
306,205.0,42,103,,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,57648,0,325138.0,830131.0,0,0,,,Cluster,Xeon E5-2450L 8C 1.8GHz,Intel SandyBridge,1800,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
307,,46,307,,"HP Apollo 6000 Xl230/250 , Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K80",Energy Company,Hewlett-Packard,United States,2015,Industry,8360,5720,325132.54,517000.0,1310720,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,NVIDIA Tesla K80,12,Intel Xeon E5 (Haswell),HP Apollo 6000 Xl230/250 ,HP Apollo,Infiniband,Infiniband FDR,North America,Americas
308,206.0,45,206,,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,26624,0,324993.0,553779.0,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
309,207.0,38,71,Zeus,"SGI ICE 8400EX, Xeon X5690 6C 3.470GHz, Infiniband QDR",NOAA Environmental Security Computer Center,SGI,United States,2011,Research,27600,0,322900.0,382648.32,2322432,0,,,MPP,Xeon X5690 6C 3.47GHz,Intel Nehalem,3470,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),SGI ICE 8400EX,SGI ICE,Infiniband,Infiniband QDR,North America,Americas
311,209.0,36,118,Keeneland,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, NVIDIA 2090",Georgia Institute of Technology,Hewlett-Packard,United States,2011,Research,16896,12672,319560.4,614539.2,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,NVIDIA 2090,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,North America,Americas
312,210.0,41,89,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",National Center for Medium Range Weather Forecast,IBM,India,2013,Research,16832,0,318443.0,350106.0,0,0,349.6,910.88,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,South-central Asia,Asia
313,211.0,36,53,Blackthorn,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",AWE,"Bull, Atos Group",United Kingdom,2010,Research,17856,0,318000.0,371404.8,2668480,0,446.4,712.37,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Bullx B510,Bull Bullx,Infiniband,Infiniband QDR,Northern Europe,Europe
314,213.0,42,109,,"Cluster Platform DL360p Gen8, Xeon E5-2630 6C 2.300GHz, Gigabit Ethernet",IT Services Provider ,Hewlett-Packard,China,2013,Industry,36792,0,317781.9,676973.0,0,0,,,Cluster,Xeon E5-2630 6C 2.3GHz,Intel SandyBridge,2300,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
315,214.0,43,135,,"Cluster Platform SL250s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR",IT Service Provider,Hewlett-Packard,India,2014,Industry,18660,0,316846.8,373200.0,0,0,,,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,South-central Asia,Asia
316,215.0,44,168,,"ASUS ESC4000 FDR/G2S, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR, AMD FirePro S9150",GSI Helmholtz Center,"AMD, ASUS, FIAS, GSI",Germany,2014,Research,10976,9856,316700.0,593600.0,1290240,0,,,Cluster,Intel Xeon E5-2690v2 10C 3GHz,Intel IvyBridge,3000,Linux,Linux,AMD FirePro S9150,10,Intel Xeon E5 (IvyBridge),ASUS ESC4000 FDR/G2S,ASUS GPU Cluster,Infiniband,Infiniband FDR,Western Europe,Europe
318,219.0,45,219,,"Cluster Platform 3000 BL460c, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet",Telecommunication Company,Hewlett-Packard,China,2015,Industry,11904,0,312690.61,457114.0,0,0,,,Cluster,Xeon E5-2620v3 6C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,6,Intel Xeon E5 (Haswell),Cluster Platform 3000 BL460c,HP Cluster Platform 3000BL,10G,10G Ethernet,Eastern Asia,Asia
319,220.0,42,113,,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet",IT Service Provider (D),Hewlett-Packard,United States,2013,Industry,32604,0,311558.6,652080.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
320,,46,320,,"Sugon Cluster W780I, Xeon E5-2640v3 8C 2.6GHz, Infiniband QDR, NVIDIA Tesla K80","Institute of Modern Physics (IMP), Chinese Academy of Sciences",Sugon,China,2015,Research,6944,6448,310600.0,484394.0,632000,0,65.0,4778.46,Cluster,Xeon E5-2640v3 8C 2.6GHz,Intel Haswell,2600,Linux,Linux,NVIDIA Tesla K80,8,Intel Xeon E5 (Haswell),Sugon Cluster W780I,Sugon Cluster,Infiniband,Infiniband QDR,Eastern Asia,Asia
321,221.0,42,114,,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet",IT Service Provider (B),Hewlett-Packard,United States,2013,Industry,32436,0,310171.2,648720.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
323,223.0,43,141,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR",Heavy Industry Company,Hewlett-Packard,Japan,2014,Industry,16080,0,305803.0,360192.0,0,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,Eastern Asia,Asia
324,224.0,40,81,Hercules,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Army Research Laboratory DoD Supercomputing Resource Center (ARL DSRC),IBM,United States,2012,Government,17472,0,303965.0,363418.0,0,0,347.26,875.32,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas
325,,46,325,,"Inspur TS10000 HPC Server, Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Internet Service,Inspur,China,2015,Industry,17920,0,303854.0,573440.0,3386561,0,188.0,1616.24,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,CentOS,Linux,None,10,Intel Xeon E5 (Haswell),Inspur TS10000 HPC Server,Inspur Cluster,10G,10G Ethernet,Eastern Asia,Asia
326,225.0,42,116,,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet",IT Service Provider,Hewlett-Packard,United States,2013,Industry,31524,0,302600.1,630480.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
327,,46,327,XingGui,"Dell C4130, Xeon E5-2650v3/2650v2 10C/8C 2/2.6GHz, Infiniband FDR, NVIDIA Tesla K40m/K20M",Hefei Internet Company,Dell,China,2015,Industry,5984,4516,302100.0,422800.0,684106,0,94.8,3186.71,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,CentOS,Linux,NVIDIA Tesla K40m,10,Intel Xeon E5 (Haswell),Dell C4130,Dell PowerEdge Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia
329,227.0,42,118,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Banking (M),Hewlett-Packard,United States,2013,Industry,29696,0,298713.4,617677.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
330,228.0,45,228,,"Atipa Cluster, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",DOE/Bettis Atomic Power Laboratory,Atipa Technology,United States,2015,Research,12768,0,298429.0,510720.0,2418528,655200,174.0,1715.11,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),Atipa Cluster,Atipa Cluster,Infiniband,Infiniband FDR,North America,Americas
331,229.0,44,177,,"Atipa Cluster, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",DOE/Knolls Atomic Power Laboratory,Atipa Technology,United States,2014,Research,12768,0,298429.0,510720.0,2418528,655200,174.0,1715.11,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),Atipa Cluster,Atipa Cluster,Infiniband,Infiniband FDR,North America,Americas
332,230.0,45,230,,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,24320,0,296868.0,505856.0,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
333,231.0,45,231,,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR",Automative Company,Hewlett-Packard,United States,2015,Industry,9600,0,296294.0,384000.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Infiniband,Infiniband FDR,North America,Americas
334,232.0,40,85,Gaea C1,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect",NOAA/Oak Ridge National Laboratory,Cray Inc.,United States,2012,Research,41984,0,296000.0,386253.0,1678464,0,,,MPP,Opteron 6276 16C 2.3GHz,AMD x86_64,2300,Cray Linux Environment ,Linux,None,16,"Opteron 6200 Series ""Interlagos""",Cray XE6,Cray XE,Custom Interconnect,Cray Gemini interconnect,North America,Americas
335,234.0,43,147,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet",Service Provider,Hewlett-Packard,"Korea, South",2014,Industry,17920,0,295767.0,430080.0,0,0,,,Cluster,Intel Xeon E5-2690v2 10C 3GHz,Intel IvyBridge,3000,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,Eastern Asia,Asia
336,233.0,43,148,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet",Service Provider,Hewlett-Packard,"Korea, South",2014,Industry,17920,0,295767.0,430080.0,0,0,,,Cluster,Intel Xeon E5-2690v2 10C 3GHz,Intel IvyBridge,3000,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,Eastern Asia,Asia
337,235.0,36,21,,Cray XE6 12-core 2.2 GHz,Government,Cray Inc.,United States,2010,Government,45504,0,295500.0,400435.0,0,0,,,MPP,Opteron 6174 12C 2.2GHz,AMD x86_64,2200,Linux,Linux,None,12,"Opteron 6100-series ""Magny-Cours"" ",Cray XE6,Cray XE,Custom Interconnect,Cray Gemini interconnect,North America,Americas
338,236.0,45,236,Magic Cube - II,"Sugon Cluster TC4600E, Xeon E5-2680v3 12C 2.5GHz, Infiniband EDR",Shanghai Supercomputer Center,Sugon,China,2015,Research,9960,0,295500.0,398400.0,2673000,0,220.0,1343.18,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Sugon Cluster TC4600E,Sugon Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia
339,237.0,39,61,,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet, NVIDIA 2090",IT Provider (P),Hewlett-Packard,United States,2012,Industry,31680,23040,293868.3,1049530.0,0,0,,,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,NVIDIA 2090,6,Xeon 5600-series (Westmere-EP),Cluster Platform SL390s G7,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
340,,46,340,,"Sugon Cluster W580I, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K20",Internet Company,Sugon,China,2015,Industry,6144,4992,293200.0,470170.0,1105000,0,115.0,2549.57,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,Linux,Linux,NVIDIA Tesla K20,6,Intel Xeon E5 (IvyBridge),Sugon Cluster W580I,Sugon Cluster,10G,10G Ethernet,Eastern Asia,Asia
341,238.0,42,124,,"Cluster Platform DL360p Gen8, Xeon E5-2620 6C 2.000GHz, Gigabit Ethernet",IT Services Provider ,Hewlett-Packard,United States,2013,Industry,39264,0,291792.5,628224.0,0,0,,,Cluster,Xeon E5-2620 6C 2GHz,Intel SandyBridge,2000,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
343,,46,343,,"Sugon TC6000, Intel Xeon E5-2650v2  8C 2.6GHz, Gigabit Ethernet",Government,Sugon,China,2014,Government,25600,0,290800.0,532480.0,2345000,0,300.0,969.33,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
344,239.0,42,125,,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet",IT Service Provider (D),Hewlett-Packard,United States,2013,Industry,30000,0,289800.0,600000.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
345,240.0,41,101,,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Energy Company,Hewlett-Packard,United States,2013,Industry,18688,0,289735.0,388710.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,North America,Americas
347,242.0,45,242,,"Cluster Platform DL360p Gen8, Xeon E5-2650Lv2 10C 1.7GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,33120,0,289018.07,450432.0,0,0,,,Cluster,Intel Xeon E5-2650Lv2 10C 1.7GHz,Intel IvyBridge,1700,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
349,245.0,41,286,,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet",Logistic Services (E),Hewlett-Packard,United States,2013,Industry,29580,0,286239.7,591600.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform DL360p Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
351,247.0,45,247,,"Apollo 6000 XL2x0a, Xeon E5-2683v3 14C 2GHz, Infiniband QDR",Financial Institution (P),Hewlett-Packard,United Kingdom,2015,Industry,11480,0,283455.0,367360.0,0,0,,,Cluster,Xeon E5-2683v3 14C 2GHz,Intel Haswell,2000,Linux,Linux,None,14,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Infiniband,Infiniband QDR,Northern Europe,Europe
352,,46,352,Piz Kesch,"Cray CS-Storm, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR, NVIDIA Tesla K80",Swiss National Supercomputing Centre (CSCS),Cray Inc.,Switzerland,2015,Research,5568,4992,282500.0,383002.0,747296,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,NVIDIA Tesla K80,12,Intel Xeon E5 (Haswell),Cray CS-Storm,Cray CS-Storm,Infiniband,Infiniband FDR,Western Europe,Europe
353,248.0,41,103,,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Geoscience (P),Hewlett-Packard,United States,2013,Industry,18176,0,281797.0,378061.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,North America,Americas
354,,46,354,,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",IT Provider (P),Hewlett-Packard,United States,2015,Industry,9120,0,281480.0,364800.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Infiniband,Infiniband FDR,North America,Americas
355,249.0,45,249,,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,23040,0,281244.0,479232.0,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
356,250.0,43,160,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2640 6C 2.5GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,Netherlands,2014,Industry,21432,0,280895.0,428640.0,0,0,,,Cluster,Xeon E5-2640 6C 2.5GHz,Intel SandyBridge,2500,Linux,Linux,None,6,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,Western Europe,Europe
357,,46,357,,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2015,Industry,13056,0,280737.2,543130.0,0,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
358,,46,358,,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2015,Industry,13056,0,280737.2,543130.0,0,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
359,,46,359,,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2015,Industry,13056,0,280737.2,543130.0,0,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
360,,46,360,,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2015,Industry,13056,0,280737.2,543130.0,0,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
361,,46,361,,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2015,Industry,13056,0,280737.2,543130.0,0,0,,,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
362,,46,362,,"Sugon TC5000, Xeon E5-2407 4C 2.2GHz, Gigabit Ethernet",Internet Company,Sugon,China,2015,Industry,28800,0,280700.0,506880.0,2154000,0,520.0,539.81,Cluster,Xeon E5-2407 4C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,None,4,Intel Xeon E5 (SandyBridge),Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
363,,46,363,,"Sugon TC5000, Xeon E5-2407 4C 2.2GHz, Gigabit Ethernet",Internet Company,Sugon,China,2013,Industry,28800,0,280700.0,506880.0,2154000,0,520.0,539.81,Cluster,Xeon E5-2407 4C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,None,4,Intel Xeon E5 (SandyBridge),Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
364,251.0,41,104,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",IT Service Provider (B),Hewlett-Packard,United States,2013,Industry,19712,0,279738.0,410010.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
366,,46,366,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2667v2 8C 3.3GHz, Gigabit Ethernet",Manufacturing,Hewlett-Packard,"Korea, South",2015,Industry,20992,0,277948.3,554189.0,0,0,,,Cluster,Intel Xeon E5-2667v2 8C 3.3GHz,Intel IvyBridge,3300,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
367,253.0,41,105,,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Geoscience (P),Hewlett-Packard,United States,2013,Industry,17920,0,277828.0,372736.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,North America,Americas
368,254.0,43,163,,"Cluster Platform SL230s/SL250s, Intel Xeon E5-2670v2  10C 2.5GHz, 10G Ethernet",Web-Service Provider,Hewlett-Packard,United States,2014,Industry,20400,0,277516.7,408000.0,0,0,,,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s/SL250s,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
369,255.0,45,255,ABACUS I,"SGI ICE X, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",CINVESTAV,SGI,Mexico,2015,Research,8820,0,277504.0,366912.0,2035200,0,,,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,14,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Central America,Americas
371,257.0,42,135,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Service Provider,Hewlett-Packard,United States,2013,Industry,19456,0,276419.3,404685.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
372,258.0,34,14,TachyonII,"Sun Blade x6048,  X6275, IB QDR M9 switch, Sun HPC stack Linux edition",KISTI Supercomputing Center,Sun Microsystems,"Korea, South",2009,Research,26232,0,274800.0,307439.04,0,0,1275.0,215.53,Cluster,Xeon X5570 4C 2.93GHz,Intel Nehalem,2930,CentOS,Linux,None,4,Xeon 5500-series (Nehalem-EP),Sun Blade 6048,Sun Blade System,Infiniband,Infiniband,Eastern Asia,Asia
373,259.0,42,138,TEIDE-HPC,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Instituto Tecnológico y de Energías Renovables S.A.,Fujitsu,Spain,2013,Research,16384,0,273973.0,340787.2,1887312,1334592,312.0,878.12,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,CentOS,Linux,None,8,Intel Xeon E5 (SandyBridge),Fujitsu PRIMERGY CX250 S1,Fujitsu Cluster,Infiniband,Infiniband QDR,Southern Europe,Europe
